word_id,word,tts_text,quality,voice,variant,stretch,path
11,ਖੰਭ,खंभ,N,en-US-EmmaMultilingualNeural,slow,1.12,synthetic_tts_dataset\12 ਖੰਭ N\tts_en_US_Emma_slow.wav
11,ਖੰਭ,खंभ,N,en-US-EmmaMultilingualNeural,fast,0.9,synthetic_tts_dataset\12 ਖੰਭ N\tts_en_US_Emma_fast.wav
11,ਖੰਭ,खंभ,N,en-US-AvaMultilingualNeural,normal,1.0,synthetic_tts_dataset\12 ਖੰਭ N\tts_en_US_Ava_normal.wav
11,ਖੰਭ,खंभ,N,en-US-AvaMultilingualNeural,slow,1.12,synthetic_tts_dataset\12 ਖੰਭ N\tts_en_US_Ava_slow.wav
11,ਖੰਭ,खंभ,N,en-US-AvaMultilingualNeural,fast,0.9,synthetic_tts_dataset\12 ਖੰਭ N\tts_en_US_Ava_fast.wav
11,ਖੰਭ,खंभ,N,en-US-AndrewMultilingualNeural,normal,1.0,synthetic_tts_dataset\12 ਖੰਭ N\tts_en_US_Andrew_normal.wav
11,ਖੰਭ,खंभ,N,en-US-AndrewMultilingualNeural,slow,1.12,synthetic_tts_dataset\12 ਖੰਭ N\tts_en_US_Andrew_slow.wav
11,ਖੰਭ,खंभ,N,en-US-AndrewMultilingualNeural,fast,0.9,synthetic_tts_dataset\12 ਖੰਭ N\tts_en_US_Andrew_fast.wav
11,ਖੰਭ,खंभ,N,en-US-BrianMultilingualNeural,normal,1.0,synthetic_tts_dataset\12 ਖੰਭ N\tts_en_US_Brian_normal.wav
11,ਖੰਭ,खंभ,N,en-US-BrianMultilingualNeural,slow,1.12,synthetic_tts_dataset\12 ਖੰਭ N\tts_en_US_Brian_slow.wav
11,ਖੰਭ,खंभ,N,en-US-BrianMultilingualNeural,fast,0.9,synthetic_tts_dataset\12 ਖੰਭ N\tts_en_US_Brian_fast.wav
11,ਖੰਭ,खंभ,N,en-AU-WilliamMultilingualNeural,normal,1.0,synthetic_tts_dataset\12 ਖੰਭ N\tts_en_AU_William_normal.wav
11,ਖੰਭ,खंभ,N,en-AU-WilliamMultilingualNeural,slow,1.12,synthetic_tts_dataset\12 ਖੰਭ N\tts_en_AU_William_slow.wav
11,ਖੰਭ,खंभ,N,en-AU-WilliamMultilingualNeural,fast,0.9,synthetic_tts_dataset\12 ਖੰਭ N\tts_en_AU_William_fast.wav
12,ਖੁਰਪਾ,खुरपा,N,en-US-EmmaMultilingualNeural,normal,1.0,synthetic_tts_dataset\13 ਖੁਰਪਾ N\tts_en_US_Emma_normal.wav
12,ਖੁਰਪਾ,खुरपा,N,en-US-EmmaMultilingualNeural,slow,1.12,synthetic_tts_dataset\13 ਖੁਰਪਾ N\tts_en_US_Emma_slow.wav
12,ਖੁਰਪਾ,खुरपा,N,en-US-EmmaMultilingualNeural,fast,0.9,synthetic_tts_dataset\13 ਖੁਰਪਾ N\tts_en_US_Emma_fast.wav
12,ਖੁਰਪਾ,खुरपा,N,en-US-AvaMultilingualNeural,normal,1.0,synthetic_tts_dataset\13 ਖੁਰਪਾ N\tts_en_US_Ava_normal.wav
12,ਖੁਰਪਾ,खुरपा,N,en-US-AvaMultilingualNeural,slow,1.12,synthetic_tts_dataset\13 ਖੁਰਪਾ N\tts_en_US_Ava_slow.wav
12,ਖੁਰਪਾ,खुरपा,N,en-US-AvaMultilingualNeural,fast,0.9,synthetic_tts_dataset\13 ਖੁਰਪਾ N\tts_en_US_Ava_fast.wav
12,ਖੁਰਪਾ,खुरपा,N,en-US-AndrewMultilingualNeural,normal,1.0,synthetic_tts_dataset\13 ਖੁਰਪਾ N\tts_en_US_Andrew_normal.wav
12,ਖੁਰਪਾ,खुरपा,N,en-US-AndrewMultilingualNeural,slow,1.12,synthetic_tts_dataset\13 ਖੁਰਪਾ N\tts_en_US_Andrew_slow.wav
12,ਖੁਰਪਾ,खुरपा,N,en-US-AndrewMultilingualNeural,fast,0.9,synthetic_tts_dataset\13 ਖੁਰਪਾ N\tts_en_US_Andrew_fast.wav
12,ਖੁਰਪਾ,खुरपा,N,en-US-BrianMultilingualNeural,normal,1.0,synthetic_tts_dataset\13 ਖੁਰਪਾ N\tts_en_US_Brian_normal.wav
12,ਖੁਰਪਾ,खुरपा,N,en-US-BrianMultilingualNeural,slow,1.12,synthetic_tts_dataset\13 ਖੁਰਪਾ N\tts_en_US_Brian_slow.wav
12,ਖੁਰਪਾ,खुरपा,N,en-US-BrianMultilingualNeural,fast,0.9,synthetic_tts_dataset\13 ਖੁਰਪਾ N\tts_en_US_Brian_fast.wav
12,ਖੁਰਪਾ,खुरपा,N,en-AU-WilliamMultilingualNeural,normal,1.0,synthetic_tts_dataset\13 ਖੁਰਪਾ N\tts_en_AU_William_normal.wav
12,ਖੁਰਪਾ,खुरपा,N,en-AU-WilliamMultilingualNeural,slow,1.12,synthetic_tts_dataset\13 ਖੁਰਪਾ N\tts_en_AU_William_slow.wav
12,ਖੁਰਪਾ,खुरपा,N,en-AU-WilliamMultilingualNeural,fast,0.9,synthetic_tts_dataset\13 ਖੁਰਪਾ N\tts_en_AU_William_fast.wav
13,ਗਮਲਾ,गमला,N,en-US-EmmaMultilingualNeural,normal,1.0,synthetic_tts_dataset\14 ਗਮਲਾ N\tts_en_US_Emma_normal.wav
13,ਗਮਲਾ,गमला,N,en-US-EmmaMultilingualNeural,slow,1.12,synthetic_tts_dataset\14 ਗਮਲਾ N\tts_en_US_Emma_slow.wav
13,ਗਮਲਾ,गमला,N,en-US-EmmaMultilingualNeural,fast,0.9,synthetic_tts_dataset\14 ਗਮਲਾ N\tts_en_US_Emma_fast.wav
13,ਗਮਲਾ,गमला,N,en-US-AvaMultilingualNeural,normal,1.0,synthetic_tts_dataset\14 ਗਮਲਾ N\tts_en_US_Ava_normal.wav
13,ਗਮਲਾ,गमला,N,en-US-AvaMultilingualNeural,slow,1.12,synthetic_tts_dataset\14 ਗਮਲਾ N\tts_en_US_Ava_slow.wav
13,ਗਮਲਾ,गमला,N,en-US-AvaMultilingualNeural,fast,0.9,synthetic_tts_dataset\14 ਗਮਲਾ N\tts_en_US_Ava_fast.wav
13,ਗਮਲਾ,गमला,N,en-US-AndrewMultilingualNeural,normal,1.0,synthetic_tts_dataset\14 ਗਮਲਾ N\tts_en_US_Andrew_normal.wav
13,ਗਮਲਾ,गमला,N,en-US-AndrewMultilingualNeural,slow,1.12,synthetic_tts_dataset\14 ਗਮਲਾ N\tts_en_US_Andrew_slow.wav
13,ਗਮਲਾ,गमला,N,en-US-AndrewMultilingualNeural,fast,0.9,synthetic_tts_dataset\14 ਗਮਲਾ N\tts_en_US_Andrew_fast.wav
13,ਗਮਲਾ,गमला,N,en-US-BrianMultilingualNeural,normal,1.0,synthetic_tts_dataset\14 ਗਮਲਾ N\tts_en_US_Brian_normal.wav
13,ਗਮਲਾ,गमला,N,en-US-BrianMultilingualNeural,slow,1.12,synthetic_tts_dataset\14 ਗਮਲਾ N\tts_en_US_Brian_slow.wav
13,ਗਮਲਾ,गमला,N,en-US-BrianMultilingualNeural,fast,0.9,synthetic_tts_dataset\14 ਗਮਲਾ N\tts_en_US_Brian_fast.wav
13,ਗਮਲਾ,गमला,N,en-AU-WilliamMultilingualNeural,normal,1.0,synthetic_tts_dataset\14 ਗਮਲਾ N\tts_en_AU_William_normal.wav
13,ਗਮਲਾ,गमला,N,en-AU-WilliamMultilingualNeural,slow,1.12,synthetic_tts_dataset\14 ਗਮਲਾ N\tts_en_AU_William_slow.wav
13,ਗਮਲਾ,गमला,N,en-AU-WilliamMultilingualNeural,fast,0.9,synthetic_tts_dataset\14 ਗਮਲਾ N\tts_en_AU_William_fast.wav
14,ਗਾਜਰ,गाजर,N,en-US-EmmaMultilingualNeural,normal,1.0,synthetic_tts_dataset\15 ਗਾਜਰ N\tts_en_US_Emma_normal.wav
14,ਗਾਜਰ,गाजर,N,en-US-EmmaMultilingualNeural,slow,1.12,synthetic_tts_dataset\15 ਗਾਜਰ N\tts_en_US_Emma_slow.wav
14,ਗਾਜਰ,गाजर,N,en-US-EmmaMultilingualNeural,fast,0.9,synthetic_tts_dataset\15 ਗਾਜਰ N\tts_en_US_Emma_fast.wav
14,ਗਾਜਰ,गाजर,N,en-US-AvaMultilingualNeural,normal,1.0,synthetic_tts_dataset\15 ਗਾਜਰ N\tts_en_US_Ava_normal.wav
14,ਗਾਜਰ,गाजर,N,en-US-AvaMultilingualNeural,slow,1.12,synthetic_tts_dataset\15 ਗਾਜਰ N\tts_en_US_Ava_slow.wav
14,ਗਾਜਰ,गाजर,N,en-US-AvaMultilingualNeural,fast,0.9,synthetic_tts_dataset\15 ਗਾਜਰ N\tts_en_US_Ava_fast.wav
14,ਗਾਜਰ,गाजर,N,en-US-AndrewMultilingualNeural,normal,1.0,synthetic_tts_dataset\15 ਗਾਜਰ N\tts_en_US_Andrew_normal.wav
14,ਗਾਜਰ,गाजर,N,en-US-AndrewMultilingualNeural,slow,1.12,synthetic_tts_dataset\15 ਗਾਜਰ N\tts_en_US_Andrew_slow.wav
14,ਗਾਜਰ,गाजर,N,en-US-AndrewMultilingualNeural,fast,0.9,synthetic_tts_dataset\15 ਗਾਜਰ N\tts_en_US_Andrew_fast.wav
14,ਗਾਜਰ,गाजर,N,en-US-BrianMultilingualNeural,normal,1.0,synthetic_tts_dataset\15 ਗਾਜਰ N\tts_en_US_Brian_normal.wav
14,ਗਾਜਰ,गाजर,N,en-US-BrianMultilingualNeural,slow,1.12,synthetic_tts_dataset\15 ਗਾਜਰ N\tts_en_US_Brian_slow.wav
14,ਗਾਜਰ,गाजर,N,en-US-BrianMultilingualNeural,fast,0.9,synthetic_tts_dataset\15 ਗਾਜਰ N\tts_en_US_Brian_fast.wav
14,ਗਾਜਰ,गाजर,N,en-AU-WilliamMultilingualNeural,normal,1.0,synthetic_tts_dataset\15 ਗਾਜਰ N\tts_en_AU_William_normal.wav
14,ਗਾਜਰ,गाजर,N,en-AU-WilliamMultilingualNeural,slow,1.12,synthetic_tts_dataset\15 ਗਾਜਰ N\tts_en_AU_William_slow.wav
14,ਗਾਜਰ,गाजर,N,en-AU-WilliamMultilingualNeural,fast,0.9,synthetic_tts_dataset\15 ਗਾਜਰ N\tts_en_AU_William_fast.wav
15,ਘੋੜਾ,घोड़ा,N,en-US-EmmaMultilingualNeural,normal,1.0,synthetic_tts_dataset\16 ਘੋੜਾ N\tts_en_US_Emma_normal.wav
15,ਘੋੜਾ,घोड़ा,N,en-US-EmmaMultilingualNeural,slow,1.12,synthetic_tts_dataset\16 ਘੋੜਾ N\tts_en_US_Emma_slow.wav
15,ਘੋੜਾ,घोड़ा,N,en-US-EmmaMultilingualNeural,fast,0.9,synthetic_tts_dataset\16 ਘੋੜਾ N\tts_en_US_Emma_fast.wav
15,ਘੋੜਾ,घोड़ा,N,en-US-AvaMultilingualNeural,normal,1.0,synthetic_tts_dataset\16 ਘੋੜਾ N\tts_en_US_Ava_normal.wav
15,ਘੋੜਾ,घोड़ा,N,en-US-AvaMultilingualNeural,slow,1.12,synthetic_tts_dataset\16 ਘੋੜਾ N\tts_en_US_Ava_slow.wav
15,ਘੋੜਾ,घोड़ा,N,en-US-AvaMultilingualNeural,fast,0.9,synthetic_tts_dataset\16 ਘੋੜਾ N\tts_en_US_Ava_fast.wav
15,ਘੋੜਾ,घोड़ा,N,en-US-AndrewMultilingualNeural,normal,1.0,synthetic_tts_dataset\16 ਘੋੜਾ N\tts_en_US_Andrew_normal.wav
15,ਘੋੜਾ,घोड़ा,N,en-US-AndrewMultilingualNeural,slow,1.12,synthetic_tts_dataset\16 ਘੋੜਾ N\tts_en_US_Andrew_slow.wav
15,ਘੋੜਾ,घोड़ा,N,en-US-AndrewMultilingualNeural,fast,0.9,synthetic_tts_dataset\16 ਘੋੜਾ N\tts_en_US_Andrew_fast.wav
15,ਘੋੜਾ,घोड़ा,N,en-US-BrianMultilingualNeural,normal,1.0,synthetic_tts_dataset\16 ਘੋੜਾ N\tts_en_US_Brian_normal.wav
15,ਘੋੜਾ,घोड़ा,N,en-US-BrianMultilingualNeural,slow,1.12,synthetic_tts_dataset\16 ਘੋੜਾ N\tts_en_US_Brian_slow.wav
15,ਘੋੜਾ,घोड़ा,N,en-US-BrianMultilingualNeural,fast,0.9,synthetic_tts_dataset\16 ਘੋੜਾ N\tts_en_US_Brian_fast.wav
15,ਘੋੜਾ,घोड़ा,N,en-AU-WilliamMultilingualNeural,normal,1.0,synthetic_tts_dataset\16 ਘੋੜਾ N\tts_en_AU_William_normal.wav
15,ਘੋੜਾ,घोड़ा,N,en-AU-WilliamMultilingualNeural,slow,1.12,synthetic_tts_dataset\16 ਘੋੜਾ N\tts_en_AU_William_slow.wav
15,ਘੋੜਾ,घोड़ा,N,en-AU-WilliamMultilingualNeural,fast,0.9,synthetic_tts_dataset\16 ਘੋੜਾ N\tts_en_AU_William_fast.wav
16,ਚਿੜੀ,चिड़ी,N,en-US-EmmaMultilingualNeural,normal,1.0,synthetic_tts_dataset\17 ਚਿੜੀ N\tts_en_US_Emma_normal.wav
16,ਚਿੜੀ,चिड़ी,N,en-US-EmmaMultilingualNeural,slow,1.12,synthetic_tts_dataset\17 ਚਿੜੀ N\tts_en_US_Emma_slow.wav
16,ਚਿੜੀ,चिड़ी,N,en-US-EmmaMultilingualNeural,fast,0.9,synthetic_tts_dataset\17 ਚਿੜੀ N\tts_en_US_Emma_fast.wav
16,ਚਿੜੀ,चिड़ी,N,en-US-AvaMultilingualNeural,normal,1.0,synthetic_tts_dataset\17 ਚਿੜੀ N\tts_en_US_Ava_normal.wav
16,ਚਿੜੀ,चिड़ी,N,en-US-AvaMultilingualNeural,slow,1.12,synthetic_tts_dataset\17 ਚਿੜੀ N\tts_en_US_Ava_slow.wav
16,ਚਿੜੀ,चिड़ी,N,en-US-AvaMultilingualNeural,fast,0.9,synthetic_tts_dataset\17 ਚਿੜੀ N\tts_en_US_Ava_fast.wav
16,ਚਿੜੀ,चिड़ी,N,en-US-AndrewMultilingualNeural,normal,1.0,synthetic_tts_dataset\17 ਚਿੜੀ N\tts_en_US_Andrew_normal.wav
16,ਚਿੜੀ,चिड़ी,N,en-US-AndrewMultilingualNeural,slow,1.12,synthetic_tts_dataset\17 ਚਿੜੀ N\tts_en_US_Andrew_slow.wav
16,ਚਿੜੀ,चिड़ी,N,en-US-AndrewMultilingualNeural,fast,0.9,synthetic_tts_dataset\17 ਚਿੜੀ N\tts_en_US_Andrew_fast.wav
16,ਚਿੜੀ,चिड़ी,N,en-US-BrianMultilingualNeural,normal,1.0,synthetic_tts_dataset\17 ਚਿੜੀ N\tts_en_US_Brian_normal.wav
16,ਚਿੜੀ,चिड़ी,N,en-US-BrianMultilingualNeural,slow,1.12,synthetic_tts_dataset\17 ਚਿੜੀ N\tts_en_US_Brian_slow.wav
16,ਚਿੜੀ,चिड़ी,N,en-US-BrianMultilingualNeural,fast,0.9,synthetic_tts_dataset\17 ਚਿੜੀ N\tts_en_US_Brian_fast.wav
16,ਚਿੜੀ,चिड़ी,N,en-AU-WilliamMultilingualNeural,normal,1.0,synthetic_tts_dataset\17 ਚਿੜੀ N\tts_en_AU_William_normal.wav
16,ਚਿੜੀ,चिड़ी,N,en-AU-WilliamMultilingualNeural,slow,1.12,synthetic_tts_dataset\17 ਚਿੜੀ N\tts_en_AU_William_slow.wav
16,ਚਿੜੀ,चिड़ी,N,en-AU-WilliamMultilingualNeural,fast,0.9,synthetic_tts_dataset\17 ਚਿੜੀ N\tts_en_AU_William_fast.wav
17,ਚਮਚਾ,चमचा,N,en-US-EmmaMultilingualNeural,normal,1.0,synthetic_tts_dataset\18 ਚਮਚਾ N\tts_en_US_Emma_normal.wav
17,ਚਮਚਾ,चमचा,N,en-US-EmmaMultilingualNeural,slow,1.12,synthetic_tts_dataset\18 ਚਮਚਾ N\tts_en_US_Emma_slow.wav
17,ਚਮਚਾ,चमचा,N,en-US-EmmaMultilingualNeural,fast,0.9,synthetic_tts_dataset\18 ਚਮਚਾ N\tts_en_US_Emma_fast.wav
17,ਚਮਚਾ,चमचा,N,en-US-AvaMultilingualNeural,normal,1.0,synthetic_tts_dataset\18 ਚਮਚਾ N\tts_en_US_Ava_normal.wav
17,ਚਮਚਾ,चमचा,N,en-US-AvaMultilingualNeural,slow,1.12,synthetic_tts_dataset\18 ਚਮਚਾ N\tts_en_US_Ava_slow.wav
17,ਚਮਚਾ,चमचा,N,en-US-AvaMultilingualNeural,fast,0.9,synthetic_tts_dataset\18 ਚਮਚਾ N\tts_en_US_Ava_fast.wav
17,ਚਮਚਾ,चमचा,N,en-US-AndrewMultilingualNeural,normal,1.0,synthetic_tts_dataset\18 ਚਮਚਾ N\tts_en_US_Andrew_normal.wav
17,ਚਮਚਾ,चमचा,N,en-US-AndrewMultilingualNeural,slow,1.12,synthetic_tts_dataset\18 ਚਮਚਾ N\tts_en_US_Andrew_slow.wav
17,ਚਮਚਾ,चमचा,N,en-US-AndrewMultilingualNeural,fast,0.9,synthetic_tts_dataset\18 ਚਮਚਾ N\tts_en_US_Andrew_fast.wav
17,ਚਮਚਾ,चमचा,N,en-US-BrianMultilingualNeural,normal,1.0,synthetic_tts_dataset\18 ਚਮਚਾ N\tts_en_US_Brian_normal.wav
17,ਚਮਚਾ,चमचा,N,en-US-BrianMultilingualNeural,slow,1.12,synthetic_tts_dataset\18 ਚਮਚਾ N\tts_en_US_Brian_slow.wav
17,ਚਮਚਾ,चमचा,N,en-US-BrianMultilingualNeural,fast,0.9,synthetic_tts_dataset\18 ਚਮਚਾ N\tts_en_US_Brian_fast.wav
17,ਚਮਚਾ,चमचा,N,en-AU-WilliamMultilingualNeural,normal,1.0,synthetic_tts_dataset\18 ਚਮਚਾ N\tts_en_AU_William_normal.wav
17,ਚਮਚਾ,चमचा,N,en-AU-WilliamMultilingualNeural,slow,1.12,synthetic_tts_dataset\18 ਚਮਚਾ N\tts_en_AU_William_slow.wav
17,ਚਮਚਾ,चमचा,N,en-AU-WilliamMultilingualNeural,fast,0.9,synthetic_tts_dataset\18 ਚਮਚਾ N\tts_en_AU_William_fast.wav
18,ਛਤਰੀ,छतरी,N,en-US-EmmaMultilingualNeural,normal,1.0,synthetic_tts_dataset\19 ਛਤਰੀ N\tts_en_US_Emma_normal.wav
18,ਛਤਰੀ,छतरी,N,en-US-EmmaMultilingualNeural,slow,1.12,synthetic_tts_dataset\19 ਛਤਰੀ N\tts_en_US_Emma_slow.wav
18,ਛਤਰੀ,छतरी,N,en-US-EmmaMultilingualNeural,fast,0.9,synthetic_tts_dataset\19 ਛਤਰੀ N\tts_en_US_Emma_fast.wav
18,ਛਤਰੀ,छतरी,N,en-US-AvaMultilingualNeural,normal,1.0,synthetic_tts_dataset\19 ਛਤਰੀ N\tts_en_US_Ava_normal.wav
18,ਛਤਰੀ,छतरी,N,en-US-AvaMultilingualNeural,slow,1.12,synthetic_tts_dataset\19 ਛਤਰੀ N\tts_en_US_Ava_slow.wav
18,ਛਤਰੀ,छतरी,N,en-US-AvaMultilingualNeural,fast,0.9,synthetic_tts_dataset\19 ਛਤਰੀ N\tts_en_US_Ava_fast.wav
18,ਛਤਰੀ,छतरी,N,en-US-AndrewMultilingualNeural,normal,1.0,synthetic_tts_dataset\19 ਛਤਰੀ N\tts_en_US_Andrew_normal.wav
18,ਛਤਰੀ,छतरी,N,en-US-AndrewMultilingualNeural,slow,1.12,synthetic_tts_dataset\19 ਛਤਰੀ N\tts_en_US_Andrew_slow.wav
18,ਛਤਰੀ,छतरी,N,en-US-AndrewMultilingualNeural,fast,0.9,synthetic_tts_dataset\19 ਛਤਰੀ N\tts_en_US_Andrew_fast.wav
18,ਛਤਰੀ,छतरी,N,en-US-BrianMultilingualNeural,normal,1.0,synthetic_tts_dataset\19 ਛਤਰੀ N\tts_en_US_Brian_normal.wav
18,ਛਤਰੀ,छतरी,N,en-US-BrianMultilingualNeural,slow,1.12,synthetic_tts_dataset\19 ਛਤਰੀ N\tts_en_US_Brian_slow.wav
18,ਛਤਰੀ,छतरी,N,en-US-BrianMultilingualNeural,fast,0.9,synthetic_tts_dataset\19 ਛਤਰੀ N\tts_en_US_Brian_fast.wav
18,ਛਤਰੀ,छतरी,N,en-AU-WilliamMultilingualNeural,normal,1.0,synthetic_tts_dataset\19 ਛਤਰੀ N\tts_en_AU_William_normal.wav
18,ਛਤਰੀ,छतरी,N,en-AU-WilliamMultilingualNeural,slow,1.12,synthetic_tts_dataset\19 ਛਤਰੀ N\tts_en_AU_William_slow.wav
18,ਛਤਰੀ,छतरी,N,en-AU-WilliamMultilingualNeural,fast,0.9,synthetic_tts_dataset\19 ਛਤਰੀ N\tts_en_AU_William_fast.wav
19,ਛੱਲੀ,छल्ली,N,en-US-EmmaMultilingualNeural,normal,1.0,synthetic_tts_dataset\20 ਛੱਲੀ N\tts_en_US_Emma_normal.wav
19,ਛੱਲੀ,छल्ली,N,en-US-EmmaMultilingualNeural,slow,1.12,synthetic_tts_dataset\20 ਛੱਲੀ N\tts_en_US_Emma_slow.wav
19,ਛੱਲੀ,छल्ली,N,en-US-EmmaMultilingualNeural,fast,0.9,synthetic_tts_dataset\20 ਛੱਲੀ N\tts_en_US_Emma_fast.wav
19,ਛੱਲੀ,छल्ली,N,en-US-AvaMultilingualNeural,normal,1.0,synthetic_tts_dataset\20 ਛੱਲੀ N\tts_en_US_Ava_normal.wav
19,ਛੱਲੀ,छल्ली,N,en-US-AvaMultilingualNeural,slow,1.12,synthetic_tts_dataset\20 ਛੱਲੀ N\tts_en_US_Ava_slow.wav
19,ਛੱਲੀ,छल्ली,N,en-US-AvaMultilingualNeural,fast,0.9,synthetic_tts_dataset\20 ਛੱਲੀ N\tts_en_US_Ava_fast.wav
19,ਛੱਲੀ,छल्ली,N,en-US-AndrewMultilingualNeural,normal,1.0,synthetic_tts_dataset\20 ਛੱਲੀ N\tts_en_US_Andrew_normal.wav
19,ਛੱਲੀ,छल्ली,N,en-US-AndrewMultilingualNeural,slow,1.12,synthetic_tts_dataset\20 ਛੱਲੀ N\tts_en_US_Andrew_slow.wav
19,ਛੱਲੀ,छल्ली,N,en-US-AndrewMultilingualNeural,fast,0.9,synthetic_tts_dataset\20 ਛੱਲੀ N\tts_en_US_Andrew_fast.wav
19,ਛੱਲੀ,छल्ली,N,en-US-BrianMultilingualNeural,normal,1.0,synthetic_tts_dataset\20 ਛੱਲੀ N\tts_en_US_Brian_normal.wav
19,ਛੱਲੀ,छल्ली,N,en-US-BrianMultilingualNeural,slow,1.12,synthetic_tts_dataset\20 ਛੱਲੀ N\tts_en_US_Brian_slow.wav
19,ਛੱਲੀ,छल्ली,N,en-US-BrianMultilingualNeural,fast,0.9,synthetic_tts_dataset\20 ਛੱਲੀ N\tts_en_US_Brian_fast.wav
19,ਛੱਲੀ,छल्ली,N,en-AU-WilliamMultilingualNeural,normal,1.0,synthetic_tts_dataset\20 ਛੱਲੀ N\tts_en_AU_William_normal.wav
19,ਛੱਲੀ,छल्ली,N,en-AU-WilliamMultilingualNeural,slow,1.12,synthetic_tts_dataset\20 ਛੱਲੀ N\tts_en_AU_William_slow.wav
19,ਛੱਲੀ,छल्ली,N,en-AU-WilliamMultilingualNeural,fast,0.9,synthetic_tts_dataset\20 ਛੱਲੀ N\tts_en_AU_William_fast.wav
20,ਜੱਗ,जग,N,en-US-EmmaMultilingualNeural,normal,1.0,synthetic_tts_dataset\21 ਜੱਗ N\tts_en_US_Emma_normal.wav
20,ਜੱਗ,जग,N,en-US-EmmaMultilingualNeural,slow,1.12,synthetic_tts_dataset\21 ਜੱਗ N\tts_en_US_Emma_slow.wav
20,ਜੱਗ,जग,N,en-US-EmmaMultilingualNeural,fast,0.9,synthetic_tts_dataset\21 ਜੱਗ N\tts_en_US_Emma_fast.wav
20,ਜੱਗ,जग,N,en-US-AvaMultilingualNeural,normal,1.0,synthetic_tts_dataset\21 ਜੱਗ N\tts_en_US_Ava_normal.wav
20,ਜੱਗ,जग,N,en-US-AvaMultilingualNeural,slow,1.12,synthetic_tts_dataset\21 ਜੱਗ N\tts_en_US_Ava_slow.wav
20,ਜੱਗ,जग,N,en-US-AvaMultilingualNeural,fast,0.9,synthetic_tts_dataset\21 ਜੱਗ N\tts_en_US_Ava_fast.wav
20,ਜੱਗ,जग,N,en-US-AndrewMultilingualNeural,normal,1.0,synthetic_tts_dataset\21 ਜੱਗ N\tts_en_US_Andrew_normal.wav
20,ਜੱਗ,जग,N,en-US-AndrewMultilingualNeural,slow,1.12,synthetic_tts_dataset\21 ਜੱਗ N\tts_en_US_Andrew_slow.wav
20,ਜੱਗ,जग,N,en-US-AndrewMultilingualNeural,fast,0.9,synthetic_tts_dataset\21 ਜੱਗ N\tts_en_US_Andrew_fast.wav
20,ਜੱਗ,जग,N,en-US-BrianMultilingualNeural,normal,1.0,synthetic_tts_dataset\21 ਜੱਗ N\tts_en_US_Brian_normal.wav
20,ਜੱਗ,जग,N,en-US-BrianMultilingualNeural,slow,1.12,synthetic_tts_dataset\21 ਜੱਗ N\tts_en_US_Brian_slow.wav
20,ਜੱਗ,जग,N,en-US-BrianMultilingualNeural,fast,0.9,synthetic_tts_dataset\21 ਜੱਗ N\tts_en_US_Brian_fast.wav
20,ਜੱਗ,जग,N,en-AU-WilliamMultilingualNeural,normal,1.0,synthetic_tts_dataset\21 ਜੱਗ N\tts_en_AU_William_normal.wav
20,ਜੱਗ,जग,N,en-AU-WilliamMultilingualNeural,slow,1.12,synthetic_tts_dataset\21 ਜੱਗ N\tts_en_AU_William_slow.wav
20,ਜੱਗ,जग,N,en-AU-WilliamMultilingualNeural,fast,0.9,synthetic_tts_dataset\21 ਜੱਗ N\tts_en_AU_William_fast.wav
21,ਜੁੱਤੀ,जूती,N,en-US-EmmaMultilingualNeural,normal,1.0,synthetic_tts_dataset\22 ਜੁੱਤੀ N\tts_en_US_Emma_normal.wav
21,ਜੁੱਤੀ,जूती,N,en-US-EmmaMultilingualNeural,slow,1.12,synthetic_tts_dataset\22 ਜੁੱਤੀ N\tts_en_US_Emma_slow.wav
21,ਜੁੱਤੀ,जूती,N,en-US-EmmaMultilingualNeural,fast,0.9,synthetic_tts_dataset\22 ਜੁੱਤੀ N\tts_en_US_Emma_fast.wav
21,ਜੁੱਤੀ,जूती,N,en-US-AvaMultilingualNeural,normal,1.0,synthetic_tts_dataset\22 ਜੁੱਤੀ N\tts_en_US_Ava_normal.wav
21,ਜੁੱਤੀ,जूती,N,en-US-AvaMultilingualNeural,slow,1.12,synthetic_tts_dataset\22 ਜੁੱਤੀ N\tts_en_US_Ava_slow.wav
21,ਜੁੱਤੀ,जूती,N,en-US-AvaMultilingualNeural,fast,0.9,synthetic_tts_dataset\22 ਜੁੱਤੀ N\tts_en_US_Ava_fast.wav
21,ਜੁੱਤੀ,जूती,N,en-US-AndrewMultilingualNeural,normal,1.0,synthetic_tts_dataset\22 ਜੁੱਤੀ N\tts_en_US_Andrew_normal.wav
21,ਜੁੱਤੀ,जूती,N,en-US-AndrewMultilingualNeural,slow,1.12,synthetic_tts_dataset\22 ਜੁੱਤੀ N\tts_en_US_Andrew_slow.wav
21,ਜੁੱਤੀ,जूती,N,en-US-AndrewMultilingualNeural,fast,0.9,synthetic_tts_dataset\22 ਜੁੱਤੀ N\tts_en_US_Andrew_fast.wav
21,ਜੁੱਤੀ,जूती,N,en-US-BrianMultilingualNeural,normal,1.0,synthetic_tts_dataset\22 ਜੁੱਤੀ N\tts_en_US_Brian_normal.wav
21,ਜੁੱਤੀ,जूती,N,en-US-BrianMultilingualNeural,slow,1.12,synthetic_tts_dataset\22 ਜੁੱਤੀ N\tts_en_US_Brian_slow.wav
